sentence,label,predicted_label,pos,neg
"당일에 쉴 곳을 찾다가 방문했는데, 대실 시간이 길고 TV도 매우 커서 잘 즐겼습니다.",1,1,0.5760482742421094,0.42395172575789064
넷플릭스도 바로 시청 가능하여 좋았습니다.,1,1,0.6277262114349886,0.37227378856501137
들어오자마자 빵 냄새도 향긋해서 좋았습니다.,1,0,0.48911647374215694,0.5108835262578431
수압이 좋고 객실이 넓습니다.,0,1,0.7600698805951559,0.2399301194048441
"오픈 때부터 찾는 곳인데 이불이 바래져 있고, 수건에서 섬유유연제 냄새가 나지 않습니다.",0,0,0.04683088001059049,0.9531691199894095
"현관 입구에 머리카락이 있었고, 34도의 여름인데 생수는 2병뿐이었습니다.",0,0,0.08056872978047067,0.9194312702195293
"모든 것이 좋았으나, 다른 분의 청바지가 걸려 있었습니다.",0,0,0.21255240425636582,0.7874475957436342
매우 넓고 좋았으나 키보드에 먼지가 많았습니다.,1,0,0.4277049955527481,0.5722950044472519
그럼에도 욕조가 매우 넓고 좋아서 만족합니다.,1,1,0.9708549260040705,0.02914507399592947
퇴실할 때 운전석 옆에 있는 올림 버튼이 작동하지 않은 것 외에는 좋았습니다.,0,0,0.34739553257791705,0.652604467422083
"들어가자마자 담배 냄새가 심했으며, 방음이 전혀 되지 않는 듯했습니다.",0,0,0.0010433967992840366,0.998956603200716
아주 깨끗하고 친절합니다.,1,1,0.9762587612342153,0.02374123876578471
정말 예쁘고 사장님도 친절하셨습니다.,1,1,0.8673934946936936,0.13260650530630635
꼭 다시 방문하겠습니다.,1,1,0.6143614192372606,0.3856385807627394
방음이 전혀 되지 않아 옆방 노래방 소음으로 새벽 내내 시끄러워 잠을 전혀 자지 못했습니다.,0,0,0.011886028041733724,0.9881139719582662
층이 높아서 물 수압이 약한 것을 제외하고는 방도 넓고 깨끗하며 만족스러웠습니다.,1,1,0.828179048093436,0.171820951906564
욕실도 넓어 편안하게 잘 쉬다 왔습니다.,1,1,0.9245988832073453,0.07540111679265471
컴퓨터가 켜지지 않아 말씀드리니 다른 방이 없어 어쩔 수 없다고 하셨습니다.,0,0,0.11802866621541615,0.8819713337845838
같은 층에만 두세 개의 빈 방이 있었는데도 말입니다.,0,0,0.36413477440585496,0.635865225594145
여자친구가 비염이 있어 예민하지 않은 편인데도 밤새 먼지 때문에 고생했습니다.,0,0,0.0816702693673908,0.9183297306326093
"다시는 오지 않을 것이며, 오천 원 아끼려다 삼만 원을 날렸습니다.",0,0,0.14193099922441124,0.8580690007755888
편안하게 잘 쉬었습니다.,1,1,0.998060346882199,0.0019396531178009768
냉장고 소음이 너무 커서 잠을 깰 정도입니다.,0,0,0.17054062819829946,0.8294593718017005
다른 것은 가격 대비 괜찮습니다.,0,1,0.7535217069067347,0.2464782930932653
"전주에 행사로 남편과 갔는데 정말 깨끗하고, 한옥마을도 15분이면 도착합니다.",1,1,0.901749940844914,0.098250059155086
사장님은 자상하시고 잘생기셨습니다.,1,0,0.3698187980487621,0.6301812019512378
평일 금액도 좋고 주말도 과하지 않아서 전주에 가면 무조건 갈 것 같습니다.,1,1,0.8484657431567959,0.1515342568432041
방이 넓고 침구도 쾌적하지만 방음이 다소 부족한 느낌입니다.,1,0,0.3701657047303853,0.6298342952696148
한옥마을에 위치하여 더 좋습니다.,1,1,0.9163837640624738,0.0836162359375262
"테라스와 넓은 창이 있어 외국 도시에 온 듯한 기분이었고, 직원분들 모두 친절하셔서 올 때마다 기분 좋게 묵고 갑니다.",1,1,0.8536457499734731,0.1463542500265269
"자주 이용하는 곳인데, 오늘 오전에 하우스키핑인지 누군지 모를 사람이 마스터키로 객실 문을 열었다가 당황해서 다시 닫는 일이 있었습니다.",0,0,0.27514147038325015,0.7248585296167498
매우 불쾌했습니다.,0,0,0.041488733401442005,0.958511266598558
사진과 다릅니다.,0,0,0.031559867692038494,0.9684401323079616
"여행 중 부지런을 떨다 보니 30분 일찍 도착했는데, 감사하게도 일찍 입실시켜 주셨습니다.",1,1,0.6202785258914202,0.3797214741085798
"룸 컨디션은 이제껏 본 곳 중 최고였고, 창문을 열면 앞에 공원이 있어 뷰도 좋았습니다.",1,1,0.831992795933876,0.16800720406612402
근처에 편의점도 가까워서 매우 좋습니다.,1,1,0.9377368060385302,0.06226319396146984
전주에 오면 또 올 것입니다.,1,1,0.9906262775208343,0.00937372247916568
침대가 좋습니다.,1,1,0.7822590599240453,0.21774094007595468
객실이 크고 인근에서 가장 좋습니다.,1,1,0.7885130466943481,0.21148695330565193
"객실은 기대했던 것보다 훨씬 좋았고, 뷰도 한옥마을 뷰는 아니었지만 매우 좋았습니다.",0,1,0.9470041694582827,0.052995830541717304
"그런데 연박하는 방의 객실 청소 후 문을 활짝 열어놓으셔서 누가 들어갈지 모르는데, 다시 객실로 돌아왔을 때 좀 당황했습니다.",0,0,0.10068588591654555,0.8993141140834544
"객실 청소를 위해 키 하나는 꽂아놓고 하나를 들고 나가라고 하셨는데, 돌아와 보니 카드 키가 꽂혀 있지 않아 번거로웠습니다.",0,0,0.09084514476335041,0.9091548552366496
"그래서 나가는 길에 프론트에서 객실 키 하나를 새로 받았는데, 다시 호텔에 돌아왔을 때 그 키로 문이 열리지 않았고 인터넷에 호텔 번호를 검색해 전화를 해서 연락드렸더니 내려와서 카드를 받아가라고 하셨습니다.",0,0,0.1726064607397637,0.8273935392602363
당시 동행인이 많이 취해 있어 내려가기 힘드니 올라와 주실 수 있냐고 했더니 한참 후에야 올라오셨습니다.,0,0,0.14295922127280206,0.857040778727198
"전체적으로 위치나 객실 컨디션은 매우 만족스러웠지만, 직원분들이 불친절한 것은 절대 아니었으나 실수를 많이 하시는 것 같아 이용하는 데 불편함이 많았습니다.",0,0,0.1591510072657261,0.8408489927342739
편안하고 즐거운 시간이었습니다.,1,1,0.9526550650941796,0.04734493490582037
화장실 변기가 고장 났고 샤워 중에 곰팡이 냄새까지 났습니다.,0,0,0.005176365139104425,0.9948236348608955
가격만 비싸고 (8만 원) 신시가지에서 가장 비싼 모텔입니다.,0,0,0.16558961268602546,0.8344103873139745
항상 마리호텔은 깨끗하고 매우 좋습니다.,1,1,0.9774152125860234,0.022584787413976626
대실 및 숙박을 자주 이용하는데 한 번도 좋지 않았던 적이 없습니다.,1,1,0.9618530286955985,0.03814697130440148
위층에서 의자 끄는 소리와 쿵쿵거리는 소리가 너무 시끄러워 잠을 잘 수 없었습니다.,0,0,0.02409322486615634,0.9759067751338436
방음이 최악입니다.,0,0,0.020728946402553735,0.9792710535974463
"침대 커버에 얼룩이 있었고, 친절하다는 느낌을 받지 못했습니다.",0,0,0.23644179863321182,0.7635582013667882
"한옥마을에서 택시로 약 4,500원 거리에 있으며, 따뜻하고 좋습니다.",1,1,0.8666192124113722,0.1333807875886278
모기 때문에 힘들었습니다.,0,0,0.01169072026913681,0.9883092797308632
크아도 안 됩니다.,0,0,0.37785262495524047,0.6221473750447595
자주 오는데 젊은 여성분이 불친절합니다.,0,0,0.15227226183679624,0.8477277381632038
"좋은 밤, 좋은 시간이었습니다.",1,1,0.9042590782925677,0.09574092170743231
평일이라 룸 업그레이드도 해주셔서 감사했습니다.,1,1,0.7519642741555425,0.24803572584445754
사진과 똑같고 깔끔합니다.,1,1,0.6503441923084077,0.3496558076915923
숙소를 이용하다가 이런 협박까지 받는 경우는 처음입니다.,0,0,0.3502175929320197,0.6497824070679803
오늘 숙소에서 전화가 와서 실내에서 흡연했냐고 물어보길래 창문 밖 베란다에서 피웠다고 얘기했습니다.,0,0,0.2325668530889912,0.7674331469110088
그랬더니 소송할 테니 준비 잘 하라고 하더군요.,0,0,0.2773851709077056,0.7226148290922945
저도 흡연자이지만 남들에게 피해 주기 싫어서 창문 열고 베란다처럼 생긴 밖에서 창문 닫고 담배를 피웠습니다.,0,0,0.09247182157613079,0.9075281784238692
"밖이라고는 하지만 그 장소에서 피운 것이 잘못이라면 잘못이지만, 숙소 관계자는 그 숙소에는 베란다가 없고 나갈 수 없는 구조라고 합니다.",0,1,0.6544758746671294,0.3455241253328706
"저에게 사진은 없지만 말로 설명드리면, 그 건물 외관은 외관 리모델링을 하지 않고 외벽 바깥으로 판넬처럼 건물을 감싸서 외관 리모델링을 했고, 그러다 보니 예전 건축물 그대로 모양은 살아있어서 에어컨 실외기를 받치는 라운드형의 구조물이 창문 열고 보면 확인할 수 있습니다.",0,0,0.1257713505063545,0.8742286494936455
그리고 그 라운드형 구조물에 바짝 붙여서 판넬형 외벽이 둘러싸여 있습니다.,0,0,0.2796699138799656,0.7203300861200344
저는 그곳에서 담배를 피웠다고 하니 소송을 하겠다고 하는데 그렇게 하라고 했습니다.,0,0,0.15118129223420024,0.8488187077657998
저에게 문자로 사진까지 보내서 민사 소송을 하겠다고 하니 저도 대응해야겠습니다.,0,0,0.16647324596848204,0.833526754031518
사장님이 친절합니다.,1,1,0.9961721425490073,0.0038278574509926777
추천합니다.,1,1,0.8388333948211194,0.1611666051788806
엘리베이터 냄새가 좋지 않습니다.,0,0,0.2861734223770656,0.7138265776229344
전체적으로 어두워서 별로였습니다.,0,0,0.0600808627387952,0.9399191372612048
매우 좋았지만 뜨거운 물이 잘 나오지 않는 것 같습니다.,0,1,0.7385122994135256,0.2614877005864744
가격도 저렴하고 시설도 좋습니다.,1,1,0.8850028148227999,0.11499718517720015
사장님이 매우 친절하게 대해주셔서 좋았습니다.,1,1,0.9663792361845027,0.03362076381549728
다음에 전주에 가게 된다면 재방문 의사가 있습니다.,1,1,0.9559104642730935,0.04408953572690655
잘 묵고 갑니다.,1,1,0.8584855248385018,0.14151447516149818
사장님도 친절하시고 숙소도 깨끗합니다.,1,1,0.968933775432109,0.031066224567890988
컴퓨터가 별로입니다.,0,0,0.0034979604936693598,0.9965020395063307
"전주 신시가지 쪽은 처음인데, 6시 입실이라 해서 5시에 도착해 주차하고 키를 받으려니 6시부터인데 지금 들어갈 것이냐며 짜증을 냈습니다.",0,1,0.5458310467064579,0.4541689532935421
밥 먹고 오겠다고 하니 주차해 놓고 나간다고 또 짜증을 내더군요.,0,0,0.20050257619393308,0.7994974238060669
"충분히 이해는 가지만, 서비스직 응대 태도가 좋지 않았습니다.",0,0,0.4029764801338417,0.5970235198661583
면봉 3개짜리 봉투는 마음에 들었습니다.,0,1,0.577269539226796,0.422730460773204
사진과 같습니다.,1,0,0.06658139393784122,0.9334186060621588
좋습니다.,1,1,0.9994828286592341,0.0005171713407658984
좋습니다.,1,1,0.9994828286592341,0.0005171713407658984
컴퓨터 인터넷이 안 됩니다.,0,0,0.10748673983204021,0.8925132601679597
켜지지만 연결이 불안정합니다.,0,0,0.16469822218734503,0.835301777812655
누워서 잠만 잘 수 있는 곳입니다.,0,0,0.36413477440585496,0.635865225594145
빔프로젝트 사용을 위해 예약했던 방을 직원 실수로 다른 고객에게 대실하여 이용하지 못했습니다.,0,0,0.14834178414460936,0.8516582158553907
"청소를 위해 한 시간 뒤에 다시 오라고 하셨는데, 추운 날씨에 짐도 많은 상황에서 재방문이 어려웠고, 홈 파티 계획에 차질이 생겨 아쉬웠습니다.",0,0,0.09778096241462456,0.9022190375853755
"고사양 PC룸으로 방을 변경해 주셨지만, 원하는 옵션이 아니어서 매우 실망했습니다.",0,0,0.16191242889510096,0.8380875711048991
이럴 줄 알았으면 다른 곳을 예약했을 것입니다.,0,0,0.07614477288870988,0.9238552271112901
3만원에 귀찮아서 안 쓰려고 했습니다.,0,0,0.276219028940366,0.723780971059634
"첫 방이 너무 더러워서 교체는 친절하게 해주셨으나, 두 번째 방도 똑같이 더러워서 그냥 포기하고 잤네요.",0,0,0.19490326845156725,0.8050967315484328
두 번 다시는 가고 싶지 않습니다.,0,0,0.36413477440585496,0.635865225594145
시설은 깨끗하지만 수압이 약하고 수건도 넉넉하지 않아 아쉽습니다.,0,0,0.16156446475038636,0.8384355352496137
"가격 대비 편의성 및 비품, 용품 만족도가 높지 않습니다.",0,0,0.4766987339361398,0.5233012660638602
퇴실 전화를 너무 일찍 하는 것 아닙니까?,0,0,0.10930641333800586,0.8906935866619942
11시까지 예약인데 10시 18분에 전화 와서 나가달라고 하다니요.,0,0,0.06923727318829068,0.9307627268117094
주차장을 주인만 사용해서 싫었습니다.,0,0,0.2702921285792115,0.7297078714207885
베개가 누렇고 외부 노래 소음이 심해 잠을 잘 수 없어 두 시간 만에 퇴실했습니다.,0,0,0.06500549679522144,0.9349945032047786
호텔이 아니라 모텔입니다.,0,0,0.2015786772905027,0.7984213227094973
한옥마을을 이용할 때 숙박 장소로 최고입니다.,1,1,0.960388953400951,0.039611046599049016
청소가 제대로 되어 있지 않았습니다.,0,0,0.00263637821241913,0.9973636217875809
"인원 추가를 했음에도 비품이 2인분만 제공되었고, 연락이 어려웠습니다.",0,0,0.11264739631385214,0.8873526036861479
정확한 이용 방법을 알려주지 않았고 친절하지도 않았습니다.,0,1,0.6294128814313227,0.3705871185686773
방수 커버가 너무 불편합니다.,0,0,0.11348695193182803,0.886513048068172
결제하자마자 취소되더니 가격이 올라서 당황스러웠습니다.,0,0,0.032431397988147884,0.9675686020118521
"급한 대로 다시 오른 가격으로 예매했지만, 청결이나 컨디션이 좋지 않아 많이 아쉬웠습니다.",0,0,0.2816852248048346,0.7183147751951654
천장에 바퀴벌레가 지나다녀 매우 놀랐습니다.,0,0,0.12034029817350347,0.8796597018264966
매주 일 때문에 가서 자는데 모기 빼고는 좋습니다.,0,0,0.14746817021062222,0.8525318297893778
전주에 가면 항상 이곳을 이용합니다.,1,1,0.943163694111712,0.05683630588828803
매우 편안합니다.,1,1,0.9883430933396952,0.011656906660304833
가격도 저렴하고 시설도 좋았습니다.,1,1,0.8850028148227999,0.11499718517720015
전주 여행 숙소를 잘 고른 것 같습니다.,1,1,0.9638272808758843,0.03617271912411568
항상 전주에 오면 이용합니다.,1,1,0.949711839240081,0.05028816075991904
방바닥이 거칠고 피부가 가려웠습니다.,0,0,0.26563363410164237,0.7343663658983577
"다 괜찮았지만, 청소 상태가 엉망이었습니다.",0,0,0.09197394795822911,0.9080260520417709
침대가 조금 딱딱한 느낌입니다.,0,0,0.09495734434775613,0.9050426556522438
깨끗하고 좋습니다.,1,1,0.9935937303455629,0.006406269654437136
연인과 함께 갈 분들에게 추천합니다.,1,1,0.5806751589150797,0.4193248410849203
숙소가 정말 편안합니다.,1,1,0.9547869556814592,0.045213044318540785
과자와 맥주를 잘 마시고 갑니다.,1,0,0.3070776842392791,0.6929223157607209
분위기도 좋고 깔끔합니다.,1,1,0.970736560079645,0.02926343992035496
"장점은 친절하고, 객실 불만을 말하니 방을 옮겨주셨습니다.",0,1,0.604032249856459,0.395967750143541
"다른 숙소들과 비교했을 때 공기청정기, 넷플릭스, 스타일러, 욕조 시설이 잘 되어 있고 저렴합니다.",0,0,0.4568628595797437,0.5431371404202563
"1층 로비에 생수, 음료수, 아이스크림, 식빵, 잼이 구비되어 있습니다.",0,1,0.5495453228577851,0.4504546771422149
"단점은 금연 객실인데 재떨이가 있었고, 복도에도 담배 냄새가 심했습니다.",0,0,0.017058392406466456,0.9829416075935336
옮긴 방은 희미하게 담배 냄새가 났지만 심하진 않았습니다.,0,0,0.015113285976799763,0.9848867140232003
"화장실 줄눈 탈락, 곰팡이, 욕실 슬리퍼 곰팡이, 담배 재, 변기에 오줌 튄 자국 등 청소 상태가 매우 안 좋았습니다.",0,0,0.03616173679142157,0.9638382632085785
"금연 객실은 계속 금연을 유지해야 하는데, 이번에만 피우지 말라는 의미인지 의문입니다.",0,0,0.1878063663733964,0.8121936336266036
금연 객실이 아니었다면 예약하지 않았을 것입니다.,0,0,0.24994217346618014,0.7500578265338198
저렴하게 잘 머물다 갑니다.,1,1,0.8686300987474167,0.1313699012525833
뜨거운 물이 안 나와 찬물로 샤워하는데 죽는 줄 알았습니다.,0,0,0.061706900669813325,0.9382930993301867
그래도 나머지는 다 좋고 추천합니다.,0,1,0.7366301709307873,0.2633698290692127
한옥마을과 걸어서 1분 거리인 것 같습니다.,1,1,0.5897765720978526,0.4102234279021474
길 건너 바로라 매우 편리합니다.,1,1,0.8555129845180521,0.14448701548194787
"직원분들도 매우 친절하시고, 침구는 물론 시설도 모두 깨끗하여 모든 것이 좋았습니다.",1,1,0.8475357439666914,0.1524642560333086
신축이라 시설 자체가 깨끗합니다.,1,1,0.816104828771514,0.18389517122848598
수압도 너무 세서 물을 살살 틀어야 할 정도입니다.,1,0,0.30905087597811076,0.6909491240218892
조식으로 주신 샌드위치도 매우 맛있었습니다.,1,1,0.8251491713011978,0.1748508286988022
잘 쉬다 갑니다.,1,0,0.36413477440585496,0.635865225594145
"스파는 고장 났고, 화장실 등은 나갔으며, 침대에는 다른 사람의 머리카락과 음식물 흔적이 있었습니다.",0,0,0.02355433599679743,0.9764456640032025
매우 별로였습니다.,0,0,0.039549427360143614,0.9604505726398563
깔끔하고 좋습니다.,1,1,0.9950404297094814,0.004959570290518633
"클럽 노래 소음이 매우 심하고, 복도 방음이 전혀 안 됩니다.",0,0,0.02652623162611588,0.9734737683738841
"따뜻한 물도 나오지 않는 최악의 숙소로, 다시는 방문하고 싶지 않습니다.",0,0,0.45297434321115754,0.5470256567888425
사장님이 매우 친절합니다.,1,1,0.9970024213563738,0.002997578643626153
숙소가 너무 좋아서 처음으로 야놀자 리뷰를 작성해봅니다.,1,1,0.688044455623843,0.311955544376157
연박으로 숙소를 알아보던 중 가격도 저렴한데 리뷰도 비교적 좋길래 다녀왔습니다.,1,1,0.8145975528136977,0.18540244718630228
이틀 묵는 내내 매우 편안하고 좋았습니다.,1,1,0.9011678457939601,0.09883215420603986
제 집같이 매우 포근했습니다.,1,1,0.7286858453701095,0.2713141546298905
침구와 화장실 모두 깨끗했고 방이 전체적으로 포근하고 편안했습니다.,1,1,0.8862130496574084,0.11378695034259156
첫날에 짐 풀러 들어갔다가 바로 기절해서 꿀잠 잤습니다.,1,0,0.43193895771059165,0.5680610422894083
"타지 여행을 많이 다녀서 여기저기 많이 가봤는데, 여태 묵어본 숙소 중에 가성비 면에서도 그렇고 정말 최고입니다.",1,1,0.8931800340913477,0.10681996590865228
뭔가 이유는 모르겠지만 그냥 방이 매우 포근했습니다.,1,1,0.5137030581770573,0.4862969418229427
"제가 낯선 곳에서는 으슥한 분위기를 잘 타는 편인데, 여기서는 그런 것이 하나도 없었습니다.",1,1,0.5528912395598597,0.44710876044014025
"방에 있는 정수기도 깨끗해 보였고, 자그마한 공기청정기도 잘 작동했으며, 드라이기는 크기는 작지만 바람이 꽤 세서 머리도 금방 말렸습니다.",1,0,0.24856283854626846,0.7514371614537315
바닥도 따뜻하고 전기장판도 뜨끈해서 그냥 좋다는 말밖에 적을 게 없습니다.,1,1,0.637938437875609,0.362061562124391
방에 신경 쓴 티가 납니다.,1,0,0.07943140347263646,0.9205685965273636
바로 앞에 편의점도 있고 사장님 응대도 친절하셨습니다.,1,1,0.8469274289883655,0.15307257101163452
다음에 전주 갈 일이 있으면 또 여기서 묵고 싶습니다.,1,1,0.9756438754132097,0.024356124586790262
이틀 동안 매우 편안하게 잘 쉬었습니다.,1,1,0.9357142466398448,0.06428575336015518
"위치가 잘 보이지 않아 찾기 어려웠고, 주차장 진입이 힘들었습니다.",0,0,0.14766122564061487,0.8523387743593851
시설은 평범했습니다.,0,0,0.24439661159055395,0.7556033884094461
친절하고 깔끔하여 묵었던 숙소 중 최고였습니다.,1,1,0.9930122447582342,0.0069877552417657585
예전에 비해 만족도가 점차 떨어지고 있습니다.,0,0,0.287889221821168,0.7121107781788321
터미널과 가깝고 시설도 깔끔하여 좋았습니다.,1,1,0.9500727192357786,0.04992728076422137
"접근성이 좋고 비교적 깔끔하나, 에어컨 소리가 너무 큽니다.",0,0,0.40504805221913065,0.5949519477808694
"나름 괜찮았는데, 가운에 담배빵인지 무엇인지로 지진 것 같이 구멍이 뚫려 있었습니다.",0,0,0.18170780935197672,0.8182921906480233
야놀자 이용 후 불쾌감을 느낀 것은 처음입니다.,0,0,0.36574146333899693,0.6342585366610031
1. 사진과 실제 방 및 화장실 수준이 매우 달라 사기 수준입니다.,0,0,0.044946030790284974,0.9550539692097151
"2. 주인의 기만 행위: 처음 507호 키를 주었다가, 제가 엘리베이터를 타는 것을 보고 506호로 바꿔주며 더 좋은 방이라고 했습니다.",0,0,0.3800240298533676,0.6199759701466324
"방에 가보니 침대 청소가 제대로 되어 있지 않아 침대와 이불 사이에 머리카락이 있었고, 화장실 세안 용품은 바닥에 그대로 두어 용기 바닥에 곰팡이가 가득했습니다.",0,0,0.008295502394825459,0.9917044976051745
"침대는 제가 직접 청소했고, 세안 용품은 개인 것을 사용했습니다.",0,0,0.12103656843390703,0.878963431566093
이 모텔에서 이 방이 좋은 방이라면 출입문 앞의 '야놀자 강력 추천' 광고판은 제거하는 것이 나을 것 같습니다.,0,1,0.7023186964267675,0.2976813035732325
여행 마지막 날인데 실망이 커서 다른 앱을 이용할까 합니다.,0,0,0.3555817759224497,0.6444182240775502
"담배 냄새가 심했으며, 복층의 좁은 계단으로 짐을 옮기느라 힘들었습니다.",0,0,0.009017969473101446,0.9909820305268986
겨울에는 좀 추울 것 같습니다.,0,0,0.2012737638761677,0.7987262361238323
너무 어둡고 퀴퀴한 냄새가 나서 별로였습니다.,0,0,0.010016465467391902,0.9899835345326081
구석구석 먼지도 보였습니다.,0,0,0.15400381681453762,0.8459961831854623
매우 좋았습니다.,1,1,0.9981791151430629,0.0018208848569370994
있어서 좋았습니다.,1,1,0.9994828286592341,0.0005171713407658984
평범합니다.,0,0,0.21257394436357827,0.7874260556364218
너무 어두웠던 것이 아쉽습니다.,0,0,0.029728441171442046,0.970271558828558
침대에 이물질이 묻어 있었던 것 외에는 괜찮았습니다.,0,0,0.36200144751448954,0.6379985524855105
위치 접근성이 좋습니다.,1,1,0.7880160262597032,0.21198397374029676
한옥마을 건너편이라 시끄럽지 않고 주변에 편의시설이 잘 갖춰져 있습니다.,1,0,0.45836200349732514,0.5416379965026749
사장님이 친절하시고 조식도 맛있게 잘 먹었습니다.,1,1,0.9393454471351649,0.06065455286483512
갈 때마다 깨끗한 것 같습니다.,1,1,0.9945086729526402,0.005491327047359773
좋습니다.,1,1,0.9994828286592341,0.0005171713407658984
가장 작은 방을 예약했는데 큰 방으로 주셔서 감사합니다.,1,0,0.2653575646583087,0.7346424353416914
자주 방문하는 곳인데 이번에는 에어컨에서 물이 나오고 천장에 이상한 구멍이 많은 좋지 않은 방을 배정받았습니다.,0,0,0.24247062541925501,0.757529374580745
넷플릭스가 되는 방을 선택했는데 안 되어 있어서 설치해 주시면서 시간을 1시간 더 연장해 주셔서 좋았습니다.,1,0,0.41539734702534786,0.5846026529746522
매우 좋고 깨끗합니다.,1,1,0.9982092854210384,0.0017907145789616274
완전히 만족합니다.,1,1,0.7739259081375206,0.2260740918624794
깨끗하고 편하게 잘 이용했습니다.,1,1,0.9762720580228869,0.023727941977113143
넷플릭스 리모컨이 작동하지 않습니다.,0,0,0.08146766043113718,0.9185323395688628
PC가 너무 느립니다.,0,0,0.17327176427954227,0.8267282357204577
가끔 시끄럽습니다.,0,0,0.10486880264208283,0.8951311973579171
베개 커버를 교체할 때가 된 것 같습니다.,0,0,0.06103468334224855,0.9389653166577514
담배 냄새가 배어있는 것 외에는 좋습니다.,0,0,0.16542249809679993,0.8345775019032
매우 만족합니다.,1,1,0.9838681206769662,0.016131879323033838
"친절하게 맞아주시고, 필요한 것이 있으면 바로 가져다주셨습니다.",1,1,0.5502293031985944,0.4497706968014056
수건과 물도 여유로웠습니다.,1,0,0.3476135966455627,0.6523864033544373
전반적으로 만족합니다.,1,1,0.9051147396006417,0.0948852603993583
한 가지 아쉬운 점은 화장실이 외부에 있지만 우리만 사용할 수 있어 편리했습니다.,1,0,0.12380822547956177,0.8761917745204382
2박 3일 동안 따뜻하게 잘 보냈습니다.,1,1,0.9031710953601699,0.09682890463983007
위치와 주차도 매우 좋았습니다.,1,1,0.8459949413532676,0.15400505864673242
감사합니다.,1,0,0.36413477440585496,0.635865225594145
욕조만 깨끗했으면 좋겠습니다.,0,1,0.8128717951050385,0.18712820489496151
"가성비는 좋고 친절하나, 방에서 담배 냄새가 납니다.",0,1,0.6175929831156821,0.3824070168843179
"여행을 좋아하여 숙박업소를 지역별로 많이 다니지만, 정말 모든 것이 청결하고 비품들도 값싼 제품이 아니어서 좋았습니다.",1,1,0.7368532628570671,0.2631467371429329
매트리스와 침구도 매우 좋았습니다.,1,1,0.8315760586321621,0.1684239413678379
"깔끔하고 좋았지만, 온도 조절이 되지 않아 조금 추웠습니다.",0,0,0.31244953467334324,0.6875504653266568
"화장실 천장이 열려 있었고, 에어컨 위 나무판이 갑자기 떨어져서 놀랐습니다.",0,0,0.058785565898165464,0.9412144341018346
컴퓨터 모니터 위 먼지가 덕지덕지하고 바닥도 먼지가 심하게 많습니다.,0,0,0.019756297589768924,0.9802437024102311
세제 뿌리고 제대로 닦아주세요.,0,0,0.3624362507484854,0.6375637492515146
욕실 슬리퍼 한쪽이 찢어져 교체가 필요합니다.,0,0,0.05426151194346436,0.9457384880565356
화장실 문이 너무 빡빡해서 닫힐 때 다칠 수 있습니다.,0,0,0.12059874925959013,0.8794012507404099
부드럽게 작동되도록 손 좀 봐 주세요.,0,0,0.18755722013223894,0.812442779867761
터미널과 매우 가깝고 찾기 쉬웠습니다.,1,1,0.8091909541289874,0.19080904587101255
바로 앞에 편의점도 있어 편리합니다.,1,1,0.8649204746633893,0.13507952533661072
"안마의자 있는 방으로 예약했는데, 여행의 피로가 풀려 좋았습니다.",1,1,0.7464988426449607,0.2535011573550393
생각보다 넓고 깨끗했습니다.,1,1,0.847516418677045,0.15248358132295503
다만 화장실이 문 옆에 있고 턱이 있어 이동이 불편했습니다.,1,0,0.1370110331491044,0.8629889668508957
"1층에 라면 조리기와 음료 냉장고가 잘 갖춰져 있었고, 용품도 다양해서 좋았습니다.",1,0,0.48471129873643765,0.5152887012635623
너무 오래된 것 같고 좀 찝찝했습니다.,0,0,0.07375866952584556,0.9262413304741545
날짜를 잘못 눌러 당일 취소가 안 되어 이용하지 못하고 7만원을 날렸습니다.,0,0,0.19584188644355516,0.8041581135564448
제 실수라서 할 말은 없습니다.,0,0,0.34588709730793693,0.6541129026920631
청소 상태가 아쉬웠습니다.,0,0,0.004048967437709857,0.9959510325622901
"머리카락이 있었고 베개에 얼룩이 있었으며, 치워지지 않은 곳도 있었습니다.",0,0,0.03660610465348746,0.9633938953465125
개인적으로 치약 같은 일회용품을 판매하면 좋겠습니다.,0,0,0.3756128733940902,0.6243871266059098
방음이 거의 안 됩니다.,0,0,0.061292467864070485,0.9387075321359295
관리가 다소 아쉽습니다.,0,0,0.04663297583742104,0.9533670241625789
생각보다 추웠습니다.,0,0,0.03723221072600901,0.962767789273991
가성비 대비 좋았습니다.,1,1,0.8902009482267327,0.10979905177326732
화장실 문이 없고 에어컨이 아무리 조절해도 시원해지지 않습니다.,0,0,0.08443514331634783,0.9155648566836522
"또한, 시간 되자마자 나가라고 연락이 옵니다.",0,0,0.2743945579767596,0.7256054420232404
생각했던 것보다 에어컨에서 식초 냄새가 나고 침대가 별로였습니다.,0,0,0.02600094517308476,0.9739990548269153
방은 넓고 다른 부분은 좋았습니다.,0,1,0.7839071350233572,0.21609286497664282
접근성은 좋지만 욕실 청소가 미흡했습니다.,0,0,0.11969805622861228,0.8803019437713877
매우 좋았습니다.,1,1,0.9981791151430629,0.0018208848569370994
만족합니다.,1,1,0.9917669785794079,0.008233021420592124
푹 쉴 수 있어서 좋았습니다.,1,1,0.9994828286592341,0.0005171713407658984
정말 좋아하는 곳인데 갈수록 실망하게 됩니다.,0,0,0.2943367200898081,0.7056632799101918
